,Unnamed: 0.1,Unnamed: 0,gender,age,fnlwgt,education_num,capital_gain,hours_per_week,GroundTruth,GroundTruth_DB,FairDEN,Scalable,FairSC_normalized,FairSC,FairDen,Fairlet_MCF Fairlet2
1823,1823,15387,1,26,365289,9,0,40,0,-1,1,1,0,1,0,0
1824,1824,12896,0,18,123856,7,0,49,0,-1,0,1,0,1,1,0
1825,1825,9826,0,22,213902,3,0,40,0,-1,0,1,0,1,1,0
1826,1826,17293,1,48,141511,14,0,40,1,-1,1,0,1,0,0,0
1827,1827,36732,0,36,126896,10,0,35,0,-1,1,0,0,1,0,0
1828,1828,8940,0,90,77053,9,0,40,0,-1,0,0,0,1,1,0
1829,1829,40064,1,51,173987,9,0,40,1,-1,1,0,0,1,0,0
1830,1830,23829,1,19,286435,10,594,40,0,-1,1,1,0,1,0,0
1831,1831,10240,1,40,284706,15,0,60,1,-1,0,1,1,0,1,0
1832,1832,43251,1,30,255424,15,0,55,0,-1,0,1,1,0,1,0
1833,1833,40707,1,76,99328,13,6514,40,1,-1,0,0,1,0,1,0
1834,1834,15165,0,26,147821,13,0,45,0,-1,1,0,0,1,0,0
1835,1835,39776,1,40,50191,5,5455,40,0,-1,0,0,0,1,1,0
1836,1836,15666,1,50,248619,9,0,40,0,-1,1,0,0,1,0,0
1837,1837,5931,1,53,152373,10,0,48,1,-1,1,0,0,1,0,0
1838,1838,4336,1,46,162187,13,0,40,1,-1,1,0,1,0,0,0
1839,1839,44272,1,46,116143,13,0,40,0,-1,1,0,1,0,0,0
1840,1840,7519,1,26,224361,9,0,40,0,-1,1,1,0,1,0,0
1841,1841,48138,1,48,277946,10,0,40,1,-1,1,1,0,1,0,0
1842,1842,29737,1,69,361561,15,0,3,0,-1,0,1,0,0,1,0
1843,1843,38844,1,68,90526,8,0,35,0,-1,0,0,0,1,1,0
1844,1844,39557,1,53,151411,9,0,40,1,-1,1,0,0,1,0,0
1845,1845,35584,1,54,183668,9,0,40,0,-1,1,0,0,1,0,0
1846,1846,4181,1,22,244366,13,0,40,0,-1,1,1,1,0,0,0
1847,1847,13941,1,20,109952,9,0,40,0,-1,1,0,0,1,0,0
1848,1848,16425,1,33,119918,13,0,45,0,-1,1,0,1,0,0,0
1849,1849,5987,1,20,293091,7,0,60,0,-1,0,1,0,1,1,0
1850,1850,34646,1,53,93449,15,0,40,1,-1,1,0,1,0,0,0
1851,1851,23120,0,38,391040,11,0,20,0,-1,0,1,0,1,1,0
1852,1852,12995,1,28,190060,9,0,40,1,-1,1,1,0,1,0,0
1853,1853,5572,0,27,255582,9,0,40,0,-1,1,1,0,1,0,0
1854,1854,273,1,27,209109,14,0,35,0,-1,1,1,1,0,0,0
1855,1855,4519,0,27,225291,10,0,40,0,-1,1,1,0,1,0,0
1856,1856,5875,1,42,184018,9,1151,50,0,-1,1,0,0,1,0,0
1857,1857,44018,1,37,516701,14,0,50,1,-1,0,1,0,0,1,0
1858,1858,41681,1,31,72887,13,0,47,1,-1,1,0,1,0,0,0
1859,1859,25487,0,27,118230,13,0,40,0,-1,1,0,0,1,0,0
1860,1860,21349,1,24,256240,4,0,60,0,-1,0,1,0,1,1,0
1861,1861,41678,0,38,275338,10,0,45,0,-1,1,1,0,1,0,0
1862,1862,6128,0,21,29810,9,0,50,0,-1,0,0,0,1,1,0
1863,1863,10369,1,43,397963,9,594,16,0,-1,0,1,0,1,1,0
1864,1864,39548,1,28,116298,4,0,45,0,-1,0,0,0,1,1,0
1865,1865,37514,0,45,59380,13,0,40,0,-1,1,0,0,1,0,0
1866,1866,30889,0,62,113443,14,10520,33,1,-1,0,0,1,1,1,0
1867,1867,971,0,28,161538,13,0,35,0,-1,1,0,0,1,0,0
1868,1868,3402,1,26,31350,7,0,50,0,-1,0,0,0,1,1,0
1869,1869,8546,0,57,46699,9,0,40,0,-1,1,0,0,1,0,0
1870,1870,1536,1,34,122116,10,0,40,0,-1,1,0,0,1,0,0
1871,1871,1704,0,22,376277,10,0,35,0,-1,1,1,0,1,0,0
1872,1872,20986,1,30,97723,9,0,45,0,-1,1,0,0,1,0,0
1873,1873,38815,1,44,229148,10,0,40,0,-1,1,0,0,1,0,0
1874,1874,42658,1,36,64874,14,0,60,1,-1,0,0,1,0,1,0
1875,1875,3211,1,82,29441,4,0,5,0,-1,0,0,0,1,1,0
1876,1876,17018,1,36,192664,7,0,40,0,-1,1,0,0,1,0,0
1877,1877,38995,1,33,183778,9,0,40,1,1,1,0,0,1,0,0
1878,1878,35074,1,27,176683,10,0,40,0,-1,1,1,0,1,0,0
1879,1879,8474,1,36,146311,5,0,40,0,-1,1,0,0,1,0,0
1880,1880,30797,1,50,187830,14,0,62,1,-1,0,0,1,0,1,0
1881,1881,1818,1,52,185407,9,0,40,0,-1,1,0,0,1,0,0
1882,1882,20992,0,23,227594,8,0,40,0,-1,1,1,0,1,0,0
1883,1883,38059,0,22,81145,9,0,40,0,-1,1,0,0,1,0,0
1884,1884,17183,1,28,181916,10,0,40,0,-1,1,1,0,1,0,0
1885,1885,23825,1,41,104892,14,0,40,1,-1,1,0,1,0,0,0
1886,1886,40436,1,17,102446,8,0,35,0,-1,1,0,0,1,0,0
1887,1887,36361,1,62,103344,9,0,40,0,-1,1,0,0,1,0,0
1888,1888,5227,0,42,204033,13,0,35,0,-1,1,0,0,1,0,0
1889,1889,18750,1,39,224566,13,0,60,1,-1,0,1,1,0,1,0
1890,1890,41893,1,33,198827,9,0,40,0,1,1,1,0,1,0,0
1891,1891,11107,0,51,174754,9,0,38,0,-1,1,0,0,1,0,0
1892,1892,23619,1,33,152351,10,3908,40,0,-1,0,0,0,1,1,0
1893,1893,2980,1,37,98941,14,0,40,1,-1,1,0,1,0,0,0
1894,1894,35025,0,24,99697,9,0,40,0,-1,1,0,0,1,0,0
1895,1895,39021,0,29,195557,12,0,40,0,-1,1,1,0,1,0,0
1896,1896,14792,0,55,153788,10,0,37,0,-1,1,0,0,1,0,0
1897,1897,20649,1,37,120074,9,0,40,0,-1,1,0,0,1,0,0
1898,1898,28468,1,22,178390,9,0,40,0,-1,1,1,0,1,0,0
1899,1899,8188,1,43,260960,13,0,35,0,-1,1,1,1,0,0,0
1900,1900,31787,0,50,99476,14,0,35,0,-1,1,0,1,1,0,0
1901,1901,25652,0,47,99911,8,0,55,0,-1,0,0,0,1,1,0
1902,1902,29325,1,20,164441,9,0,40,0,-1,1,1,0,1,0,0
1903,1903,37309,0,20,35448,10,0,12,0,-1,0,0,0,1,1,0
1904,1904,5872,1,62,224953,6,0,40,0,-1,0,0,0,1,1,0
1905,1905,4119,1,44,242619,10,0,40,0,-1,1,1,0,1,0,0
1906,1906,40571,0,40,51233,13,0,38,0,-1,1,0,0,1,0,0
1907,1907,14326,1,33,103860,10,0,50,0,-1,1,0,0,1,0,0
1908,1908,13642,0,40,207025,9,6849,38,0,-1,0,0,0,1,1,0
1909,1909,4305,1,35,166416,9,0,99,0,-1,0,0,1,0,1,0
1910,1910,46913,1,36,414056,9,0,40,0,-1,1,1,0,1,0,0
1911,1911,10289,1,35,287658,10,0,40,1,-1,1,1,0,1,0,0
1912,1912,44433,1,28,159623,10,0,30,0,-1,1,0,0,1,0,0
1913,1913,40324,0,59,201159,8,0,48,0,-1,1,0,0,1,0,0
1914,1914,5011,0,27,198813,9,0,40,0,-1,1,1,0,1,0,0
1915,1915,45427,1,67,194456,14,0,10,0,-1,0,0,1,0,1,0
1916,1916,28403,1,26,189502,13,0,80,1,-1,0,1,1,0,1,0
1917,1917,14916,1,47,250170,9,0,40,1,-1,1,1,0,1,0,0
1918,1918,2530,0,21,294789,10,0,25,0,-1,1,1,0,1,0,0
1919,1919,34545,1,40,262461,9,0,40,0,-1,1,1,0,1,0,0
1920,1920,42370,1,18,294720,7,0,12,0,-1,0,1,0,1,1,0
1921,1921,351,1,26,192262,9,0,40,0,-1,1,1,0,1,0,0
1922,1922,27591,1,27,384308,10,0,45,0,-1,1,1,0,1,0,0
1923,1923,12052,0,20,216563,10,0,20,0,-1,1,1,0,1,0,0
1924,1924,30245,1,36,255454,9,0,30,0,-1,1,1,0,1,0,0
1925,1925,22472,1,51,246820,9,7298,48,1,-1,0,0,1,1,1,0
1926,1926,46673,1,34,107417,9,0,40,0,-1,1,0,0,1,0,0
1927,1927,46724,1,49,272780,10,15024,60,1,-1,0,1,1,0,1,0
1928,1928,17816,1,35,139086,9,0,40,0,-1,1,0,0,1,0,0
1929,1929,1640,0,52,158993,9,0,38,0,-1,1,0,0,1,0,0
1930,1930,33411,0,27,171133,6,0,38,0,-1,1,1,0,1,0,0
1931,1931,45843,1,18,115815,7,0,20,0,-1,1,0,0,1,0,0
1932,1932,43452,1,56,183580,13,0,30,0,-1,0,0,1,0,1,0
1933,1933,12892,1,44,157249,13,0,50,1,-1,1,0,1,0,0,0
1934,1934,45565,0,62,125832,5,0,35,0,-1,0,0,0,1,1,0
1935,1935,7205,1,47,315110,10,0,20,0,-1,0,1,0,1,1,0
1936,1936,24640,0,18,157131,7,0,40,0,-1,1,1,0,1,0,0
1937,1937,17717,1,26,106406,10,0,40,0,-1,1,0,0,1,0,0
1938,1938,5070,0,32,128714,9,0,32,0,-1,1,0,0,1,0,0
1939,1939,42190,1,37,178877,9,0,45,0,-1,1,0,0,1,0,0
1940,1940,32622,0,26,98114,9,0,40,0,-1,1,0,0,1,0,0
1941,1941,13922,1,45,480717,13,0,38,0,-1,0,1,0,0,1,0
1942,1942,34155,1,37,177420,9,0,40,1,-1,1,0,0,1,0,0
1943,1943,9026,0,55,201112,9,0,40,0,-1,1,0,0,1,0,0
1944,1944,9459,1,33,252168,9,0,40,0,-1,1,1,0,1,0,0
1945,1945,30450,1,57,199847,13,15024,60,1,-1,0,0,1,0,1,0
1946,1946,18641,0,20,215495,10,0,40,0,-1,1,1,0,1,0,0
1947,1947,36325,1,49,182313,9,0,40,0,-1,1,0,0,1,0,0
1948,1948,5610,0,26,306225,13,0,40,0,-1,1,1,0,1,0,0
1949,1949,37054,0,30,287737,10,3325,40,0,-1,0,1,0,1,1,0
1950,1950,26396,1,43,240504,9,0,40,0,-1,1,1,0,1,0,0
1951,1951,20788,1,35,170174,9,7298,60,1,-1,0,0,1,1,1,0
1952,1952,18304,1,33,116508,6,0,40,0,-1,1,0,0,1,0,0
1953,1953,23571,1,39,53569,11,0,40,0,-1,1,0,0,1,0,0
1954,1954,28045,1,72,258761,9,0,40,0,-1,0,0,0,1,1,0
1955,1955,11081,1,28,263614,13,0,40,1,-1,1,1,1,0,0,0
1956,1956,23877,1,30,202051,13,0,42,1,-1,1,1,1,0,0,0
1957,1957,45200,1,38,186191,9,0,60,0,-1,1,0,1,1,0,0
1958,1958,37075,1,45,181363,10,0,46,0,-1,1,0,0,1,0,0
1959,1959,26373,0,42,138662,10,0,40,0,-1,1,0,0,1,0,0
1960,1960,27743,1,17,143331,7,0,20,0,-1,1,1,0,1,0,0
1961,1961,2059,0,20,176321,8,0,40,0,-1,1,1,0,1,0,0
1962,1962,37435,1,62,162876,10,0,40,0,-1,1,0,0,1,0,0
1963,1963,23690,0,28,114158,13,0,15,0,-1,0,0,0,1,1,0
1964,1964,10951,0,24,182276,9,0,25,0,-1,1,1,0,1,0,0
1965,1965,37775,1,54,276005,15,0,40,1,-1,0,1,1,0,1,0
1966,1966,23709,1,47,185041,10,7298,40,1,-1,0,0,1,1,1,0
1967,1967,10855,0,23,141264,10,0,40,0,-1,1,1,0,1,0,0
1968,1968,43027,1,62,202958,10,0,40,0,-1,1,0,0,1,0,0
1969,1969,34186,0,47,139701,3,0,40,0,-1,0,0,0,1,1,0
1970,1970,23898,1,60,118197,10,0,65,0,-1,0,0,1,1,1,0
1971,1971,8952,1,44,182402,9,0,40,1,0,1,0,0,1,0,0
1972,1972,37161,1,55,200448,10,0,40,0,-1,1,0,0,1,0,0
1973,1973,10263,0,18,27620,9,0,25,0,-1,1,0,0,1,0,0
1974,1974,1603,1,57,236944,9,0,40,1,-1,1,0,0,1,0,0
1975,1975,14183,1,40,77975,10,0,40,0,-1,1,0,0,1,0,0
1976,1976,32843,1,41,240900,7,0,40,0,-1,1,1,0,1,0,0
1977,1977,15400,1,48,182211,9,0,44,1,-1,1,0,0,1,0,0
1978,1978,21011,1,61,35001,4,2885,40,0,-1,0,0,0,1,1,0
1979,1979,22772,1,46,124733,10,0,40,0,-1,1,0,0,1,0,0
1980,1980,41466,1,56,169560,9,0,40,0,-1,1,0,0,1,0,0
1981,1981,3792,1,53,137428,4,0,60,1,-1,0,0,0,1,1,0
1982,1982,47750,1,48,213140,12,0,60,1,-1,0,0,1,0,1,0
1983,1983,1406,1,30,30226,7,0,40,0,-1,0,0,0,1,1,0
1984,1984,44519,1,52,142757,10,0,56,1,-1,1,0,0,1,0,0
1985,1985,47686,1,36,167284,11,0,40,0,-1,1,0,0,1,0,0
1986,1986,36054,0,25,124111,13,0,36,0,-1,1,0,0,1,0,0
1987,1987,30295,0,23,227070,10,0,48,0,-1,1,1,0,1,0,0
1988,1988,23372,1,39,315565,9,0,40,0,-1,1,1,0,1,0,0
1989,1989,25299,1,31,87891,10,0,40,0,-1,1,0,0,1,0,0
1990,1990,32211,1,61,137554,4,0,40,0,-1,0,0,0,1,1,0
1991,1991,13604,1,55,199067,13,15024,42,1,-1,0,0,1,0,1,0
1992,1992,34040,0,29,149902,16,0,80,0,-1,0,0,1,0,1,0
1993,1993,5228,0,22,271274,7,0,40,0,-1,0,1,0,1,1,0
1994,1994,19805,0,29,119004,9,0,40,0,-1,1,0,0,1,0,0
1995,1995,30711,1,56,107165,9,0,18,0,-1,0,0,0,1,1,0
1996,1996,47416,0,36,127865,13,4650,25,0,-1,0,0,0,1,1,0
1997,1997,47019,1,45,243743,10,0,50,1,-1,1,1,0,1,0,0
1998,1998,14564,0,18,177648,9,0,25,0,-1,1,1,0,1,0,0
1999,1999,27099,1,39,152023,7,0,40,0,-1,1,0,0,1,0,0
