,Unnamed: 0,black,population,householdsize,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWSocSec,pctWRetire,medFamInc,perCapInc,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn,GroundTruth,GroundTruth_DB,FairDEN,Scalable,FairSC_normalized,FairSC,FairDen,Fairlet_MCF Fairlet2
607,607,1,0.03,0.49,0.48,0.49,0.3,0.32,0.05,1.0,0.35,0.65,0.06,0.47,0.6,0.34,0.27,0.27,0.44,0.13,0.38,0.46,0.72,0.27,0.65,0.25,0.51,0.31,0.5,0.52,0.53,0.69,0.71,0.72,0.7,0.39,0.39,0.2,0.2,0.54,0.57,0.45,0.68,0.11,0.46,0.5,0.02,0.9,0.66,0.13,0.29,0.67,0.17,0.21,0.12,0.11,0.09,0.28,0.26,0.26,0.3,0.3,0.08,0.32,0.0,0.06,0.12,0.12,0.0,0,-1,0,1,0,0,0,0
608,608,0,0.02,0.32,0.33,0.46,0.3,0.63,0.03,1.0,0.16,0.26,0.17,0.73,0.92,0.21,0.19,0.49,0.6,0.14,0.56,0.28,0.38,0.46,0.5,0.2,0.47,0.53,0.44,0.47,0.46,0.4,0.47,0.47,0.54,0.31,0.28,0.29,0.24,0.35,0.41,0.31,0.5,0.13,0.47,0.5,0.03,0.78,0.48,0.43,0.45,0.21,0.28,0.32,0.1,0.1,0.09,0.14,0.16,0.16,0.18,0.48,0.17,0.63,0.05,0.02,0.28,0.35,0.0,0,-1,0,1,0,0,0,0
609,609,1,0.02,0.58,0.37,0.32,0.2,0.26,0.04,0.94,0.96,0.85,0.22,0.26,0.37,0.91,0.82,0.03,0.07,0.88,0.13,0.69,0.38,0.58,0.1,0.88,0.17,0.27,0.18,0.18,0.56,0.96,0.97,0.96,0.82,0.36,0.39,0.19,0.22,0.64,0.65,0.35,0.91,0.01,0.15,1.0,0.01,0.89,0.88,0.05,0.32,0.73,0.01,0.05,0.56,0.57,0.58,0.9,0.75,0.87,0.84,0.28,0.57,0.4,0.0,0.05,0.12,0.43,0.0,0,-1,0,0,0,0,0,0
610,610,0,0.09,0.49,0.44,0.5,0.33,0.28,0.1,1.0,0.5,0.7,0.19,0.29,0.37,0.53,0.5,0.19,0.26,0.4,0.3,0.62,0.36,0.43,0.27,0.52,0.5,0.41,0.6,0.58,0.53,0.63,0.66,0.7,0.64,0.4,0.4,0.3,0.28,0.53,0.58,0.46,0.54,0.3,0.51,0.5,0.07,0.78,0.52,0.05,0.11,0.73,0.13,0.17,0.52,0.6,0.63,0.6,0.53,0.58,0.52,0.61,0.68,0.18,0.01,0.04,0.35,0.05,0.0,0,-1,0,0,0,0,0,0
611,611,0,0.04,0.38,0.54,0.56,0.46,0.49,0.05,1.0,0.14,0.43,0.09,0.59,0.47,0.17,0.17,0.28,0.48,0.19,0.64,0.3,0.6,0.46,0.7,0.27,0.59,0.59,0.67,0.66,0.44,0.37,0.42,0.36,0.52,0.4,0.4,0.24,0.2,0.36,0.42,0.35,0.34,0.1,0.47,0.5,0.04,0.79,0.33,0.26,0.53,0.0,0.4,0.36,0.06,0.06,0.06,0.13,0.15,0.15,0.16,0.54,0.37,0.51,0.04,0.02,0.3,0.3,0.0,0,-1,0,1,0,0,0,0
612,612,1,0.16,0.35,0.35,0.44,0.27,0.47,0.18,0.99,0.27,0.55,0.24,0.51,0.55,0.3,0.28,0.23,0.36,0.21,0.32,0.54,0.39,0.3,0.51,0.29,0.6,0.26,0.61,0.63,0.37,0.62,0.62,0.7,0.55,0.73,0.71,0.15,0.14,0.38,0.41,0.32,0.63,0.08,0.49,0.5,0.16,0.77,0.61,0.15,0.4,0.48,0.19,0.18,0.1,0.09,0.08,0.22,0.23,0.25,0.24,0.42,0.18,0.22,0.0,0.23,0.12,0.07,0.4,0,-1,0,1,0,0,0,0
613,613,1,0.05,0.31,0.35,0.55,0.37,0.5,0.06,1.0,0.35,0.47,0.18,0.51,0.48,0.4,0.38,0.28,0.37,0.39,0.46,0.53,0.39,0.52,0.3,0.47,0.45,0.62,0.47,0.48,0.38,0.48,0.52,0.48,0.45,0.36,0.43,0.18,0.14,0.31,0.42,0.28,0.36,0.1,0.69,0.0,0.07,0.68,0.33,0.07,0.53,0.0,0.16,0.37,0.44,0.41,0.38,0.42,0.51,0.59,0.51,0.54,0.64,0.57,0.05,0.02,0.39,0.41,0.0,0,-1,0,1,0,0,0,0
614,614,1,0.0,0.4,0.39,0.47,0.28,0.51,0.0,0.0,0.13,0.24,0.22,0.54,0.47,0.12,0.16,0.29,0.36,0.15,0.67,0.21,0.48,0.32,0.6,0.23,0.7,0.33,0.85,0.82,0.43,0.41,0.45,0.32,0.48,0.11,0.11,0.24,0.22,0.38,0.37,0.43,0.36,0.3,0.66,0.0,0.01,0.82,0.38,0.03,0.41,0.58,0.27,0.23,0.12,0.1,0.09,0.19,0.21,0.21,0.2,0.61,0.49,0.4,0.02,0.02,0.14,0.0,0.0,0,-1,0,1,0,0,0,0
615,615,1,0.01,0.33,0.39,0.54,0.35,0.48,0.02,1.0,0.26,0.5,0.15,0.58,0.53,0.31,0.3,0.22,0.35,0.32,0.35,0.5,0.46,0.48,0.52,0.39,0.58,0.5,0.6,0.62,0.46,0.5,0.55,0.45,0.6,0.68,0.73,0.22,0.18,0.36,0.46,0.29,0.43,0.05,0.48,0.5,0.02,0.74,0.39,0.19,0.45,0.0,0.27,0.03,0.18,0.16,0.15,0.26,0.28,0.29,0.29,0.58,0.4,0.54,0.0,0.01,0.33,0.11,0.0,1,-1,0,1,0,0,0,0
616,616,1,0.01,0.45,0.39,0.38,0.26,0.47,0.02,1.0,0.42,0.51,0.19,0.6,0.75,0.4,0.36,0.18,0.28,0.32,0.31,0.45,0.56,0.46,0.33,0.47,0.28,0.3,0.3,0.3,0.43,0.79,0.79,0.86,0.7,0.54,0.38,0.15,0.16,0.48,0.55,0.22,0.8,0.04,0.29,0.5,0.01,0.94,0.74,0.06,0.48,0.54,0.05,0.11,0.18,0.17,0.17,0.2,0.3,0.31,0.32,0.44,0.27,0.19,0.0,0.04,0.09,0.04,0.0,0,-1,0,1,0,0,0,0
617,617,1,0.07,0.4,0.43,0.53,0.35,0.36,0.09,1.0,0.23,0.57,0.61,0.43,0.44,0.25,0.25,0.22,0.24,0.37,0.3,0.59,0.25,0.5,0.31,0.4,0.47,0.42,0.55,0.54,0.44,0.59,0.61,0.59,0.55,0.64,0.69,0.22,0.2,0.41,0.46,0.37,0.49,0.13,0.53,0.5,0.07,0.76,0.48,0.08,0.22,0.58,0.29,0.14,0.1,0.09,0.09,0.2,0.26,0.3,0.25,0.51,0.49,0.39,0.09,0.1,0.13,0.03,0.0,0,-1,0,1,0,0,0,0
618,618,0,0.01,0.42,0.54,0.52,0.4,0.49,0.0,0.0,0.16,0.48,0.17,0.58,0.42,0.19,0.19,0.74,0.72,0.18,0.62,0.4,0.98,0.24,1.0,0.23,0.62,0.49,0.58,0.62,0.51,0.29,0.22,0.12,0.32,0.63,0.69,0.32,0.28,0.44,0.45,0.42,0.54,0.21,0.49,0.5,0.02,0.69,0.54,0.29,0.69,0.52,0.81,0.56,0.07,0.06,0.08,0.04,0.1,0.11,0.13,0.39,0.27,0.39,0.0,0.02,0.15,0.01,0.0,0,-1,0,1,0,0,0,0
619,619,1,0.05,0.51,0.38,0.32,0.23,0.39,0.07,1.0,1.0,0.71,0.43,0.34,0.62,1.0,1.0,0.05,0.05,0.88,0.08,0.53,0.48,0.53,0.08,0.97,0.22,0.3,0.29,0.27,0.43,0.9,0.89,0.92,0.83,0.1,0.11,0.18,0.21,0.55,0.53,0.53,0.8,0.12,0.2,0.5,0.03,0.89,0.8,0.09,0.25,0.56,0.0,0.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51,0.49,0.19,0.0,0.04,0.25,0.05,0.0,0,-1,1,0,0,0,1,0
620,620,0,0.01,0.47,0.94,0.93,0.98,0.36,0.0,0.0,0.15,0.54,0.3,0.45,0.3,0.2,0.22,0.6,0.63,0.32,0.48,0.37,0.55,0.44,0.69,0.33,0.47,0.85,0.5,0.51,0.41,0.28,0.3,0.43,0.33,0.63,0.6,0.21,0.16,0.3,0.36,0.32,0.24,0.14,0.69,0.0,0.03,0.56,0.24,0.04,0.46,0.65,0.78,0.14,0.1,0.12,0.15,0.13,0.18,0.21,0.18,0.5,0.33,0.25,0.0,0.04,0.09,0.04,0.0,0,-1,1,1,0,0,1,0
621,621,1,0.07,0.45,0.73,0.74,0.72,0.4,0.09,1.0,0.21,0.5,0.31,0.5,0.47,0.27,0.22,0.25,0.24,0.38,0.36,0.46,0.29,0.62,0.37,0.42,0.32,0.66,0.32,0.33,0.44,0.64,0.7,0.67,0.62,0.52,0.61,0.18,0.18,0.39,0.44,0.35,0.5,0.1,0.55,0.0,0.04,0.88,0.48,0.05,0.3,0.4,0.12,0.31,0.09,0.08,0.08,0.17,0.2,0.22,0.2,0.56,0.27,0.44,0.01,0.07,0.19,0.08,0.0,0,-1,0,1,0,0,0,0
622,622,1,0.0,0.43,0.34,0.52,0.29,0.3,0.0,0.0,0.45,0.73,0.43,0.32,0.28,0.44,0.39,0.18,0.26,0.38,0.32,0.72,0.76,0.19,0.46,0.43,0.47,0.35,0.56,0.54,0.46,0.7,0.75,0.83,0.53,0.69,0.66,0.15,0.15,0.46,0.53,0.39,0.56,0.07,0.53,0.5,0.02,0.73,0.53,0.05,0.47,0.71,0.14,0.23,0.35,0.33,0.31,0.54,0.53,0.57,0.54,0.5,0.83,0.81,0.0,0.07,0.04,0.02,0.0,0,-1,0,0,0,0,0,0
623,623,1,0.05,0.4,0.35,0.45,0.3,0.48,0.06,1.0,0.46,0.54,0.2,0.5,0.55,0.5,0.46,0.13,0.2,0.45,0.32,0.59,0.42,0.54,0.28,0.52,0.35,0.48,0.4,0.4,0.43,0.64,0.65,0.73,0.69,0.59,0.59,0.14,0.13,0.39,0.53,0.23,0.57,0.04,0.53,0.5,0.04,0.79,0.5,0.12,0.38,0.19,0.07,0.13,0.49,0.45,0.45,0.42,0.56,0.65,0.55,0.56,0.5,0.42,0.03,0.04,0.21,0.29,0.0,0,-1,0,0,0,0,0,0
624,624,0,0.07,0.66,0.48,0.57,0.36,0.27,0.09,1.0,0.22,0.48,0.37,0.36,0.42,0.2,0.17,0.59,0.54,0.24,0.67,0.36,0.29,0.52,0.48,0.38,0.53,0.47,0.7,0.65,0.79,0.47,0.51,0.56,0.53,0.22,0.17,0.77,0.7,0.7,0.55,0.82,0.23,0.78,0.64,0.0,0.03,0.88,0.31,0.11,0.14,0.71,0.29,0.32,0.2,0.19,0.2,0.3,0.31,0.33,0.3,0.69,0.54,0.22,0.04,0.04,0.29,0.03,0.0,0,-1,1,1,1,1,1,0
625,625,1,0.06,0.34,0.4,0.46,0.28,0.38,0.08,1.0,0.27,0.6,0.42,0.41,0.57,0.29,0.28,0.18,0.25,0.35,0.38,0.56,0.06,0.44,0.32,0.48,0.61,0.31,0.61,0.63,0.41,0.61,0.63,0.63,0.6,0.65,0.65,0.16,0.15,0.37,0.42,0.3,0.6,0.08,0.46,0.5,0.08,0.71,0.57,0.1,0.44,0.46,0.21,0.12,0.14,0.13,0.12,0.19,0.24,0.25,0.21,0.41,0.39,0.22,0.03,0.05,0.22,0.02,0.0,0,-1,0,1,0,0,0,0
626,626,1,0.01,0.42,0.36,0.33,0.21,0.7,0.0,0.0,0.33,0.28,0.21,0.78,0.85,0.31,0.32,0.26,0.48,0.18,0.38,0.34,0.1,0.38,0.31,0.31,0.33,0.28,0.37,0.37,0.42,0.72,0.72,0.72,0.8,0.31,0.48,0.19,0.19,0.45,0.4,0.58,0.81,0.07,0.25,0.5,0.17,0.0,0.83,0.03,0.58,0.73,0.14,0.23,0.32,0.32,0.32,0.52,0.56,0.6,0.67,0.68,0.94,0.9,0.0,0.14,0.02,0.05,0.0,0,-1,1,0,0,0,1,0
627,627,1,0.02,0.47,0.54,0.61,0.5,0.42,0.0,0.0,0.32,0.61,0.16,0.45,0.64,0.33,0.31,0.19,0.27,0.42,0.2,0.58,0.36,0.67,0.32,0.54,0.37,0.48,0.42,0.41,0.42,0.73,0.76,0.76,0.71,0.56,0.57,0.12,0.12,0.38,0.38,0.41,0.51,0.06,0.49,0.5,0.02,0.77,0.52,0.19,0.64,0.56,0.06,0.34,0.26,0.27,0.29,0.35,0.37,0.44,0.35,0.52,0.55,0.32,0.01,0.13,0.04,0.01,0.0,0,-1,0,1,0,0,0,0
628,628,0,0.01,0.33,0.32,0.31,0.22,0.99,0.0,0.0,0.17,0.09,0.45,0.89,0.78,0.2,0.28,0.43,0.46,0.32,0.41,0.14,0.18,0.81,0.26,0.39,0.55,0.25,0.56,0.58,0.3,0.51,0.5,0.6,0.33,0.71,0.72,0.2,0.17,0.26,0.21,0.37,0.47,0.23,0.65,0.0,0.06,0.4,0.51,0.08,0.58,0.65,0.57,0.4,0.09,0.11,0.14,0.2,0.22,0.25,0.24,0.59,0.43,0.47,0.0,0.04,0.09,0.01,0.0,0,-1,0,1,0,0,0,0
629,629,0,0.01,0.39,0.23,0.26,0.14,0.74,0.02,1.0,0.48,0.52,0.05,0.71,0.69,0.49,0.46,0.32,0.28,0.57,0.1,0.4,0.39,0.66,0.19,0.74,0.3,0.31,0.33,0.33,0.33,0.74,0.81,0.93,0.68,0.31,0.62,0.13,0.13,0.33,0.41,0.13,0.77,0.03,0.45,0.5,0.01,0.83,0.71,0.03,0.2,0.5,0.01,0.16,0.21,0.21,0.23,0.46,0.5,0.66,0.52,0.56,0.39,0.44,0.0,0.01,0.2,0.1,0.0,0,-1,0,0,0,0,0,0
630,630,0,0.17,0.54,0.55,0.5,0.33,0.37,0.18,1.0,0.13,0.32,0.11,0.58,0.65,0.14,0.13,0.4,0.62,0.12,1.0,0.19,0.6,0.52,0.67,0.23,0.83,0.63,0.83,0.87,0.69,0.0,0.0,0.0,0.1,0.36,0.36,0.6,0.53,0.59,0.6,0.56,0.49,0.31,0.57,0.0,0.32,0.45,0.49,1.0,0.92,0.31,0.56,0.37,0.02,0.02,0.02,0.08,0.12,0.13,0.18,0.7,0.28,0.74,0.05,0.14,0.19,0.34,0.79,1,-1,1,1,0,0,1,0
631,631,0,0.13,0.56,0.41,0.53,0.35,0.41,0.14,1.0,0.23,0.5,0.11,0.56,0.44,0.25,0.2,0.57,0.74,0.15,0.74,0.37,0.35,0.45,0.54,0.23,0.74,0.77,0.7,0.74,0.69,0.09,0.07,0.16,0.1,0.59,0.61,0.64,0.53,0.55,0.58,0.53,0.39,0.37,0.54,0.5,0.15,0.66,0.39,1.0,0.73,0.0,0.64,0.57,0.13,0.13,0.13,0.23,0.32,0.38,0.32,0.52,0.44,0.71,0.21,0.02,0.97,0.57,0.57,1,-1,1,1,0,0,1,0
632,632,0,0.01,0.33,0.36,0.41,0.27,0.57,0.0,0.0,0.25,0.47,0.56,0.58,0.72,0.27,0.28,0.48,0.5,0.28,0.27,0.42,0.8,0.33,0.66,0.36,0.58,0.31,0.63,0.63,0.32,0.54,0.5,0.47,0.54,0.54,0.56,0.11,0.12,0.34,0.34,0.37,0.54,0.08,0.47,0.5,0.02,0.85,0.54,0.21,0.29,0.44,0.48,0.39,0.12,0.12,0.14,0.19,0.21,0.23,0.22,0.26,0.27,0.36,0.0,0.04,0.11,0.0,0.0,0,-1,0,1,0,0,0,0
633,633,0,0.01,0.61,0.62,0.51,0.35,0.37,0.03,1.0,0.16,0.44,0.07,0.58,0.53,0.16,0.12,0.46,0.62,0.15,1.0,0.23,0.91,0.32,0.69,0.22,0.64,0.49,0.58,0.63,0.7,0.4,0.3,0.48,0.45,0.58,0.52,0.52,0.51,0.67,0.64,0.66,0.74,0.29,0.34,0.5,0.03,0.61,0.75,0.8,0.78,0.52,0.66,0.27,0.06,0.05,0.05,0.08,0.11,0.11,0.13,0.62,0.46,0.58,0.0,0.07,0.06,0.02,0.0,0,-1,1,1,0,0,1,0
634,634,0,0.0,0.34,0.37,0.41,0.26,0.65,0.0,0.0,0.1,0.23,0.81,0.71,0.45,0.15,0.19,1.0,0.83,0.15,0.6,0.21,0.59,0.41,0.7,0.25,0.51,0.27,0.56,0.57,0.36,0.52,0.53,0.48,0.56,0.31,0.37,0.08,0.08,0.31,0.33,0.32,0.49,0.06,0.49,0.5,0.02,0.72,0.49,0.08,0.51,0.5,0.63,0.32,0.05,0.05,0.07,0.04,0.1,0.1,0.08,0.37,0.19,0.28,0.0,0.03,0.1,0.01,0.0,0,-1,0,1,0,0,0,0
635,635,1,0.03,0.32,0.3,0.45,0.24,0.36,0.05,1.0,0.4,0.65,0.38,0.38,0.42,0.42,0.4,0.09,0.13,0.48,0.21,0.68,0.35,0.36,0.24,0.53,0.52,0.32,0.61,0.6,0.37,0.7,0.76,0.86,0.59,0.62,0.67,0.12,0.12,0.36,0.47,0.24,0.54,0.09,0.52,0.5,0.03,0.85,0.48,0.07,0.06,0.77,0.09,0.07,0.21,0.19,0.18,0.41,0.37,0.41,0.36,0.36,0.48,0.21,0.01,0.03,0.24,0.24,0.0,0,-1,0,0,0,0,0,0
636,636,1,0.02,0.79,0.59,0.54,0.36,0.52,0.03,1.0,0.1,0.25,0.68,0.67,0.38,0.08,0.08,1.0,0.86,0.18,1.0,0.11,0.23,0.7,0.42,0.36,0.21,0.41,0.38,0.32,0.95,0.62,0.56,0.69,0.69,0.38,0.31,0.96,0.94,0.83,0.8,0.84,0.53,1.0,0.77,0.0,0.12,0.0,0.55,1.0,0.19,0.71,0.8,0.86,0.02,0.03,0.05,0.04,0.1,0.14,0.07,0.36,0.44,0.43,0.0,0.02,0.22,0.02,0.0,0,-1,1,1,1,1,1,0
637,637,0,0.13,0.53,0.42,0.53,0.35,0.38,0.15,1.0,0.33,0.54,0.13,0.45,0.39,0.36,0.28,0.26,0.44,0.19,0.61,0.48,0.39,0.39,0.51,0.28,0.47,0.59,0.55,0.53,0.62,0.44,0.45,0.39,0.44,0.47,0.47,0.4,0.37,0.55,0.68,0.42,0.47,0.18,0.54,0.5,0.13,0.72,0.42,0.37,0.38,0.31,0.29,0.55,0.35,0.32,0.27,0.33,0.45,0.53,0.47,0.66,0.56,0.68,0.15,0.06,0.36,0.31,0.34,0,-1,0,1,0,0,0,0
638,638,1,0.08,0.28,0.29,0.34,0.24,0.71,0.1,1.0,0.51,0.4,0.24,0.63,0.56,0.58,0.8,0.12,0.18,0.56,0.15,0.42,0.15,0.42,0.11,0.63,0.41,0.36,0.4,0.42,0.25,0.75,0.78,0.84,0.74,0.33,0.35,0.09,0.08,0.27,0.29,0.23,0.73,0.09,0.6,0.0,0.36,0.11,0.71,0.04,0.26,0.73,0.04,0.05,0.37,0.42,0.58,0.58,0.56,0.62,0.57,0.6,0.65,0.28,0.0,0.08,0.19,0.03,0.66,0,-1,1,0,0,0,1,0
639,639,1,0.14,0.37,0.4,0.54,0.34,0.36,0.16,1.0,0.26,0.64,0.72,0.41,0.35,0.3,0.29,0.27,0.27,0.36,0.13,0.7,0.27,0.47,0.37,0.38,0.5,0.4,0.44,0.48,0.42,0.66,0.71,0.72,0.69,0.91,0.91,0.16,0.14,0.36,0.5,0.2,0.57,0.07,0.58,0.0,0.09,0.85,0.49,0.13,0.31,0.54,0.2,0.13,0.11,0.1,0.1,0.24,0.26,0.27,0.23,0.4,0.37,0.35,0.06,0.12,0.19,0.03,0.31,0,-1,0,1,0,0,0,0
640,640,1,0.0,0.83,0.51,0.55,0.37,0.36,0.0,0.0,0.17,0.45,0.47,0.53,0.33,0.16,0.11,1.0,0.91,0.12,1.0,0.3,0.16,0.32,0.46,0.19,0.25,0.43,0.39,0.33,0.88,0.58,0.56,0.55,0.69,0.24,0.25,0.9,0.92,0.86,0.75,0.97,0.44,1.0,0.58,0.0,0.0,0.92,0.5,0.22,0.44,0.58,0.41,0.61,0.13,0.12,0.12,0.18,0.21,0.23,0.23,0.7,0.58,0.25,0.0,0.01,0.4,0.0,0.0,0,-1,1,1,1,1,1,0
641,641,0,0.21,0.47,0.55,0.68,0.5,0.29,0.22,1.0,0.17,0.4,0.1,0.38,0.31,0.16,0.2,0.62,0.72,0.22,0.73,0.33,0.33,0.51,0.46,0.3,0.69,0.95,0.76,0.76,0.6,0.0,0.0,0.0,0.0,0.25,0.19,0.52,0.39,0.43,0.51,0.46,0.0,0.42,0.83,0.0,0.25,0.67,0.03,0.48,0.3,0.21,0.86,0.82,0.33,0.32,0.3,0.33,0.39,0.42,0.39,0.65,0.62,0.65,0.41,0.05,0.68,0.97,1.0,1,-1,1,1,0,0,1,0
642,642,0,0.0,0.48,0.45,0.46,0.3,0.35,0.02,1.0,0.31,0.61,0.28,0.47,0.61,0.29,0.23,0.32,0.46,0.13,0.24,0.44,0.53,0.3,0.56,0.24,0.38,0.25,0.42,0.42,0.47,0.76,0.75,0.87,0.68,0.42,0.38,0.13,0.15,0.54,0.54,0.48,0.74,0.09,0.28,0.5,0.01,0.84,0.73,0.11,0.48,0.65,0.25,0.07,0.1,0.09,0.08,0.18,0.18,0.16,0.19,0.15,0.15,0.15,0.0,0.03,0.09,0.01,0.0,0,-1,0,1,0,0,0,0
643,643,1,0.04,0.77,0.61,0.53,0.34,0.33,0.06,1.0,0.44,0.67,0.39,0.43,0.62,0.41,0.32,0.05,0.12,0.49,0.18,0.56,0.29,0.54,0.27,0.55,0.19,0.33,0.29,0.25,0.85,0.84,0.9,0.87,0.84,0.31,0.29,0.95,0.99,0.82,0.88,0.54,0.78,0.13,0.26,0.5,0.02,0.91,0.73,0.02,0.43,0.56,0.06,0.06,0.19,0.18,0.19,0.25,0.26,0.29,0.25,0.23,0.22,0.14,0.0,0.03,0.29,0.2,0.0,0,-1,1,0,0,0,1,0
644,644,1,0.01,0.6,0.34,0.29,0.18,0.29,0.02,0.72,0.82,0.7,0.22,0.34,0.34,0.77,0.65,0.06,0.08,0.84,0.25,0.71,0.29,0.7,0.07,0.84,0.12,0.28,0.16,0.14,0.58,0.94,0.95,0.88,0.83,0.4,0.54,0.14,0.18,0.66,0.68,0.25,0.93,0.02,0.15,0.5,0.0,0.95,0.88,0.14,0.39,0.5,0.01,0.0,0.55,0.57,0.59,0.17,0.52,0.68,0.55,0.38,0.53,0.56,0.0,0.07,0.05,0.58,0.0,0,-1,0,0,0,0,0,0
645,645,1,0.0,0.65,0.46,0.54,0.29,0.19,0.02,1.0,0.34,0.79,0.33,0.29,0.4,0.31,0.22,0.37,0.5,0.13,0.3,0.69,0.23,0.15,0.42,0.22,0.4,0.31,0.58,0.52,0.64,0.73,0.72,0.81,0.69,0.64,0.59,0.35,0.37,0.71,0.63,0.89,0.78,0.23,0.19,0.5,0.01,0.79,0.81,0.12,0.3,0.83,0.3,0.08,0.13,0.11,0.11,0.36,0.37,0.39,0.45,0.35,0.46,0.19,0.0,0.02,0.12,0.01,0.0,0,-1,0,0,0,0,0,0
646,646,1,0.0,1.0,0.66,0.61,0.42,0.37,0.02,1.0,0.09,0.42,0.58,0.59,0.33,0.06,0.01,1.0,1.0,0.12,1.0,0.08,0.25,0.54,0.52,0.27,0.27,0.48,0.4,0.36,1.0,0.54,0.48,0.46,0.51,0.26,0.2,1.0,1.0,1.0,1.0,1.0,0.63,1.0,0.66,0.0,0.05,0.02,0.67,0.51,0.24,0.71,1.0,1.0,0.01,0.01,0.02,0.0,0.04,0.06,0.02,0.7,0.49,0.29,0.0,0.01,0.24,0.03,0.0,0,-1,1,1,1,1,1,0
647,647,1,0.0,0.41,0.24,0.3,0.17,0.64,0.02,1.0,0.67,0.52,0.37,0.65,0.69,0.66,0.62,0.18,0.22,0.64,0.13,0.58,0.27,0.6,0.16,0.7,0.14,0.34,0.2,0.18,0.45,0.91,0.93,0.97,0.81,0.36,0.47,0.17,0.17,0.45,0.53,0.22,0.76,0.08,0.37,0.5,0.0,0.96,0.69,0.19,0.24,0.19,0.0,0.71,0.65,0.59,0.52,0.68,0.72,0.84,0.71,0.59,0.59,1.0,0.0,0.0,0.47,0.9,0.0,0,-1,1,0,0,0,1,0
648,648,1,0.03,0.6,0.4,0.62,0.4,0.28,0.05,1.0,0.36,0.7,0.07,0.32,0.36,0.32,0.26,0.47,0.51,0.21,0.55,0.58,0.63,0.17,0.53,0.31,0.56,0.55,0.68,0.64,0.69,0.54,0.51,0.63,0.58,0.44,0.39,0.76,0.66,0.64,0.45,0.82,0.28,0.82,0.77,0.0,0.02,0.85,0.38,0.07,0.23,0.63,0.21,0.11,0.45,0.43,0.4,0.74,0.67,0.68,0.65,0.74,0.74,0.17,0.02,0.01,0.82,0.2,0.0,0,-1,1,0,1,1,1,0
649,649,0,0.0,0.43,0.46,0.45,0.28,0.43,0.02,1.0,0.28,0.57,0.65,0.53,0.42,0.29,0.24,0.48,0.51,0.21,0.33,0.51,0.67,0.39,0.59,0.34,0.39,0.23,0.48,0.46,0.44,0.71,0.72,0.83,0.74,0.71,0.65,0.13,0.15,0.47,0.47,0.44,0.7,0.07,0.33,0.5,0.01,0.79,0.7,0.1,0.47,0.6,0.31,0.59,0.1,0.09,0.09,0.06,0.11,0.12,0.13,0.3,0.22,0.31,0.0,0.03,0.07,0.03,0.0,0,-1,0,1,0,0,0,0
650,650,0,0.01,0.65,1.0,1.0,1.0,0.26,0.0,0.0,0.13,0.62,0.08,0.42,0.34,0.26,0.15,0.41,0.42,0.47,0.37,0.13,0.4,0.84,0.39,0.51,0.2,1.0,0.16,0.19,0.34,0.6,0.64,0.84,0.59,0.44,0.6,0.1,0.09,0.39,0.38,0.44,0.33,0.04,0.42,0.5,0.01,0.8,0.35,0.16,0.44,0.56,0.35,0.34,0.1,0.11,0.13,0.22,0.26,0.39,0.27,1.0,0.11,0.35,0.0,0.03,0.14,0.0,0.0,0,-1,1,1,0,0,1,0
651,651,1,0.04,0.46,0.38,0.51,0.33,0.29,0.05,1.0,0.65,0.76,0.12,0.3,0.39,0.65,0.56,0.15,0.2,0.5,0.15,0.74,0.49,0.36,0.24,0.62,0.45,0.45,0.5,0.49,0.51,0.78,0.77,0.83,0.74,0.46,0.55,0.29,0.28,0.5,0.59,0.36,0.61,0.24,0.49,0.5,0.02,0.89,0.56,0.25,0.18,0.73,0.08,0.12,0.68,0.71,0.72,0.76,0.7,0.84,0.69,0.52,0.6,0.1,0.0,0.03,0.27,0.04,0.0,0,-1,0,0,0,0,0,0
