,Unnamed: 0,gender,age,fnlwgt,education_num,capital_gain,hours_per_week,GroundTruth,GroundTruth_DB,Scalable2,FairDEN2,FairSC_normalized2,FairSC2,Fairlet_MCF Fairlet2,Scalable3,FairDEN3,FairSC_normalized3,FairSC3,Fairlet_MCF Fairlet3,Scalable4,FairDEN4,FairSC_normalized4,FairSC4,Fairlet_MCF Fairlet4,Scalable5,FairDEN5,FairSC_normalized5,FairSC5,Fairlet_MCF Fairlet5,Scalable6,FairDEN6,FairSC_normalized6,FairSC6,Fairlet_MCF Fairlet6,Scalable7,FairDEN7,FairSC_normalized7,FairSC7,Fairlet_MCF Fairlet7,Scalable8,FairDEN8,FairSC_normalized8,FairSC8,Fairlet_MCF Fairlet8,Scalable9,FairDEN9,FairSC_normalized9,FairSC9,Fairlet_MCF Fairlet9,Scalable10,FairDEN10,FairSC_normalized10,FairSC10,Fairlet_MCF Fairlet10,FairDen2,FairDen3,FairDen4,FairDen5,FairDen6,FairDen7,FairDen8,FairDen9,FairDen10
448,26300,1,54,145098,10,0,40,1,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,0,1,3,2,1,3,2,1,4,0,4,3,5,1,1,0,2,2,1,4,2,3,7,8,2,5,6,9,7,0,5,5,0,0,0,0,5,6,1,8,4
449,45207,1,47,38819,13,0,45,1,-1,1,0,1,0,0,0,0,1,0,1,0,1,3,3,1,0,1,0,0,2,4,5,1,5,0,0,6,3,5,1,6,5,1,1,3,4,2,6,0,6,2,9,2,2,4,0,1,3,1,0,3,0,3,1
450,39614,0,28,132750,9,0,20,0,-1,1,0,0,1,0,1,0,2,1,1,0,1,0,2,1,2,1,3,1,2,0,5,5,2,3,3,6,2,4,2,1,5,6,5,3,2,5,4,2,6,5,1,7,6,5,0,1,3,1,0,1,0,1,8
451,2874,0,38,115433,12,7688,33,1,-1,1,1,1,1,0,0,0,2,1,1,0,3,0,0,3,0,3,4,3,4,2,0,4,1,5,4,4,4,2,0,6,2,7,0,7,4,1,5,1,8,1,5,6,3,0,1,1,1,2,4,5,6,4,2
452,17912,0,31,194293,10,2463,38,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,0,1,1,1,4,3,2,0,5,4,4,0,2,6,4,3,1,4,5,7,0,3,6,5,3,1,6,3,1,8,3,5,0,0,0,1,0,1,0,1,8
453,1811,1,35,183898,11,7298,50,1,-1,1,1,1,1,0,0,0,2,1,1,1,3,0,0,1,0,3,4,3,2,3,0,4,1,3,0,5,4,2,1,6,2,7,0,3,1,1,3,1,6,0,5,4,3,9,1,1,1,2,4,0,6,4,2
454,17841,1,48,247043,9,0,40,0,-1,0,0,0,1,0,2,1,2,1,1,3,0,0,2,1,4,2,1,3,2,1,4,0,0,3,5,1,1,0,1,2,3,3,2,3,7,4,3,5,6,8,0,4,5,0,0,0,0,0,5,2,3,5,9
455,18955,1,31,226443,13,0,40,0,-1,0,0,1,0,0,0,1,1,0,1,1,0,3,3,1,1,2,0,0,2,2,1,1,5,0,2,0,3,5,2,6,1,1,1,3,4,0,6,0,6,1,2,2,2,5,0,0,0,0,2,6,1,2,0
456,46964,1,38,39089,9,6849,50,0,-1,1,1,1,1,0,2,2,2,1,1,0,3,0,0,1,0,3,1,3,2,3,0,3,1,3,4,4,4,2,1,5,2,7,0,3,0,1,3,6,6,6,5,3,7,0,1,2,1,2,4,5,6,4,2
457,24985,0,40,46990,16,0,20,1,-1,1,1,0,1,0,0,2,2,1,1,0,2,0,0,1,0,0,1,3,2,4,0,4,1,0,0,4,6,6,1,6,4,5,6,6,3,6,5,3,2,2,4,6,9,0,1,2,2,3,4,5,4,7,6
458,40950,1,47,100009,10,0,30,0,-1,1,1,0,1,0,2,0,0,1,1,3,1,1,0,1,0,4,1,3,2,1,2,0,4,0,4,2,4,0,1,2,0,4,2,3,0,2,2,5,6,9,9,0,5,4,1,1,3,4,1,3,7,3,1
459,38366,0,17,53367,8,0,25,0,-1,1,1,0,1,0,1,0,2,1,1,0,1,0,2,1,2,4,3,1,2,0,2,5,2,0,4,2,2,4,2,5,0,6,5,3,2,2,4,2,6,5,9,7,6,5,1,1,3,4,1,3,7,3,1
460,30053,1,30,110643,10,0,52,0,-1,1,0,0,1,0,0,1,2,1,1,0,0,1,0,1,0,1,1,4,2,3,5,3,3,0,4,6,0,2,1,5,5,2,0,3,1,5,8,6,6,7,1,3,7,9,0,0,0,1,0,1,0,1,8
461,16922,0,21,277530,9,0,40,0,-1,0,0,0,1,0,1,1,2,1,1,2,0,0,2,1,1,2,1,3,2,0,4,4,4,3,2,1,6,2,2,4,1,3,7,3,6,8,3,7,6,3,7,8,3,5,0,0,0,0,5,6,1,8,4
462,17730,1,21,32639,10,0,20,0,-1,1,0,0,1,0,0,0,0,2,1,0,1,2,1,1,0,1,2,2,2,0,5,2,3,0,4,6,5,1,2,5,5,0,3,3,2,2,8,8,6,5,9,5,4,5,0,1,3,1,0,3,0,3,1
463,43547,0,22,339644,9,0,40,0,-1,0,0,0,1,0,1,1,2,1,1,2,0,0,2,1,4,2,2,3,2,0,4,4,1,3,6,1,6,2,2,0,1,3,0,3,5,8,3,1,6,3,7,4,3,7,0,0,0,0,5,6,1,8,4
464,33343,1,40,98466,9,0,40,1,-1,1,0,0,1,0,2,1,0,1,1,0,0,1,0,1,0,2,1,4,2,3,4,3,3,0,4,1,5,1,1,5,3,0,3,3,0,4,8,8,6,6,0,3,4,4,0,0,0,0,5,2,3,5,9
465,6526,1,34,157289,9,0,40,0,-1,1,0,0,1,0,1,1,0,2,1,1,0,0,1,1,2,2,1,4,2,3,4,3,3,0,4,1,5,2,1,5,3,0,0,3,0,4,8,4,6,6,0,3,8,5,0,0,0,0,5,2,3,5,9
466,23628,0,40,270147,14,0,40,1,-1,0,0,0,1,0,0,1,2,1,1,1,0,0,0,1,4,1,4,3,2,2,5,4,1,0,0,6,6,6,1,6,5,5,6,3,3,5,5,3,6,1,1,6,9,7,0,0,0,1,0,1,0,1,8
467,21848,1,34,62374,9,0,48,0,-1,1,0,0,1,0,0,1,2,1,1,0,0,1,0,1,0,1,1,4,2,3,5,3,3,0,4,0,0,2,1,5,5,2,0,3,0,5,8,6,6,6,1,3,7,4,0,0,0,1,0,1,0,1,8
468,47758,0,39,139770,14,0,30,1,-1,1,1,0,1,0,0,0,2,1,1,1,1,0,0,1,0,4,4,3,2,4,2,4,1,0,0,2,6,6,1,6,0,5,6,3,3,7,5,3,6,2,3,6,9,0,1,1,3,4,1,3,7,6,5
469,3953,0,42,44121,14,0,40,0,-1,1,0,0,1,0,0,0,2,1,1,0,1,0,0,1,0,1,4,3,2,4,5,4,1,0,0,6,6,6,1,6,5,5,6,3,4,2,5,3,2,2,1,6,9,4,0,1,3,1,0,1,0,3,1
470,7786,1,26,261278,10,0,30,0,-1,0,0,0,1,0,1,0,0,2,1,2,1,2,1,1,4,1,2,2,2,0,5,2,0,0,2,6,5,1,2,4,5,0,3,3,6,5,0,8,6,3,1,5,4,5,0,1,3,1,0,1,0,1,8
471,18659,0,46,195023,10,0,40,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,0,0,1,3,2,4,3,2,1,4,4,4,0,5,1,4,3,1,2,1,7,4,3,7,8,7,1,6,9,7,9,0,5,0,0,0,0,5,6,1,8,4
472,11886,1,55,258648,6,0,40,0,-1,1,1,0,1,0,2,0,0,1,1,3,1,1,2,1,2,4,1,3,2,5,2,0,4,3,1,2,1,0,1,7,0,4,2,3,8,2,2,1,6,8,9,0,5,0,1,1,3,4,1,3,7,3,1
473,34476,0,35,70282,9,0,40,0,-1,1,0,0,1,0,1,1,2,1,1,0,0,0,0,1,0,2,1,3,2,3,4,4,4,0,4,1,4,3,1,5,3,7,7,3,0,4,7,7,6,6,0,8,1,4,0,0,0,0,5,2,3,5,9
474,11090,0,41,185616,9,0,40,0,-1,1,0,0,1,0,1,1,2,1,1,1,0,0,0,1,2,2,4,3,2,3,4,4,4,0,4,1,4,3,1,2,3,7,4,3,7,4,7,1,6,6,0,9,0,0,0,0,0,0,5,2,3,5,9
475,10822,0,34,154548,10,0,38,0,-1,1,0,0,1,0,1,1,2,1,1,1,0,0,0,1,0,2,4,3,2,3,4,4,4,0,4,1,4,3,1,5,1,7,7,3,0,8,3,7,6,6,7,8,1,4,0,0,0,0,5,6,1,8,4
476,45215,0,47,95661,10,0,45,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,0,0,1,3,2,4,3,2,3,1,4,4,0,4,0,4,3,1,3,1,7,4,3,0,0,7,1,6,9,2,9,0,4,0,0,0,0,2,6,1,2,0
477,35966,0,61,221534,9,0,40,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,0,0,1,3,2,4,3,2,1,4,4,4,5,5,1,4,3,1,2,3,7,4,3,7,4,7,1,6,9,0,9,0,0,0,0,0,0,5,2,3,5,9
478,8517,0,27,330132,13,0,40,1,-1,0,0,0,1,0,0,1,2,1,1,2,0,0,0,1,4,1,4,3,2,2,5,4,1,0,6,6,6,6,1,0,5,5,6,3,5,5,5,3,2,1,1,6,9,4,0,0,0,1,0,1,0,1,8
479,13571,1,33,333701,11,0,40,0,-1,0,0,0,1,0,1,0,2,0,1,2,1,2,2,1,4,1,2,2,2,0,5,1,0,3,6,6,6,2,1,0,5,3,0,3,5,5,0,1,6,4,1,4,3,0,0,1,3,1,0,1,0,1,8
480,32155,1,55,199763,9,0,81,0,-1,1,1,1,0,0,2,2,1,1,1,3,2,1,0,1,3,0,1,3,2,3,0,3,1,0,0,4,0,2,1,3,4,2,0,3,1,6,1,6,6,0,4,1,7,4,1,2,2,3,4,5,4,7,6
481,28556,0,50,99894,3,0,15,0,-1,1,1,0,1,0,2,2,2,1,1,3,2,1,2,1,2,0,1,3,2,5,3,0,4,0,1,4,4,3,1,7,4,7,4,6,8,6,7,1,2,8,4,9,0,4,1,2,2,3,3,5,4,7,6
482,22330,0,24,379418,10,0,40,0,-1,0,0,0,1,0,1,1,2,1,1,2,0,0,2,1,4,2,2,3,2,0,1,4,1,0,6,0,6,2,2,0,1,3,0,3,5,0,3,1,6,4,2,4,3,5,0,0,0,0,2,6,1,2,0
483,39067,0,57,47178,3,0,40,0,-1,1,1,0,1,0,2,0,2,1,1,3,1,1,0,1,2,3,1,3,2,5,2,0,4,4,1,5,4,3,1,7,7,7,4,3,8,7,7,1,6,9,3,9,0,1,1,1,3,2,1,0,2,6,5
484,47816,0,51,27804,10,0,35,0,-1,1,0,0,1,0,2,0,2,1,1,3,1,1,0,1,0,1,4,3,2,1,5,4,4,0,4,6,4,3,1,5,5,7,4,3,0,5,7,1,6,9,1,9,0,4,0,1,3,1,0,1,0,1,8
485,17965,1,33,140206,15,0,40,1,-1,1,0,1,0,0,0,0,1,0,1,1,1,3,3,1,0,1,0,0,2,2,5,1,5,3,0,6,3,5,2,6,0,1,1,3,4,2,6,0,6,1,9,2,2,7,0,1,3,1,0,3,7,3,1
486,32990,0,31,208458,9,0,40,0,1,0,0,0,1,0,1,1,2,1,1,1,0,0,0,1,1,2,1,3,2,0,4,4,4,3,3,1,4,3,1,4,3,7,7,3,6,4,3,7,6,3,0,8,1,0,0,0,0,0,5,2,3,5,9
487,30762,1,44,248876,13,0,50,0,-1,0,0,1,0,0,0,0,1,0,1,3,1,3,3,1,3,1,0,0,2,2,2,1,5,0,0,6,3,5,1,6,0,1,1,3,3,2,6,0,6,1,9,2,2,0,0,1,3,1,1,3,7,3,1
488,29789,1,30,55481,14,0,45,0,-1,1,0,1,0,0,0,0,1,0,1,0,1,3,3,1,0,1,0,0,2,4,5,1,5,3,0,6,3,5,1,6,5,1,1,3,4,5,6,0,6,1,1,2,2,0,0,1,3,1,0,1,0,1,8
489,18173,0,29,148431,12,7688,45,1,-1,1,1,1,1,0,0,0,2,1,1,1,3,0,0,1,0,3,4,3,2,2,0,4,1,0,2,5,6,6,1,4,2,5,6,3,4,1,5,3,6,1,5,6,9,4,1,1,1,2,4,0,6,4,2
490,22581,1,24,448026,13,0,40,0,-1,0,1,0,1,0,1,0,2,0,1,2,1,2,2,1,4,3,2,2,2,2,2,1,0,0,6,5,6,2,2,0,7,3,0,3,5,7,0,1,6,4,3,4,3,7,1,1,3,4,1,0,2,6,5
491,13256,0,27,175552,3,0,40,0,-1,0,1,0,1,0,1,0,2,1,1,1,1,1,0,1,2,4,1,3,2,5,2,0,4,0,1,2,4,3,1,1,7,7,7,3,8,7,7,1,6,8,3,8,1,4,1,1,3,4,1,0,2,6,5
492,31228,1,39,293291,9,0,50,1,-1,0,0,0,1,0,1,0,2,1,1,2,1,0,2,1,4,4,4,3,2,3,2,4,1,0,6,2,6,2,1,2,0,3,0,3,5,2,1,6,6,4,9,4,7,9,0,1,3,4,1,3,7,3,1
493,8870,0,52,245275,6,0,35,0,-1,1,1,0,1,0,2,0,2,1,1,3,1,1,0,1,2,4,1,3,2,5,2,0,4,0,1,2,4,3,1,7,7,7,4,6,8,7,7,1,2,8,3,9,0,4,1,1,3,4,1,0,2,6,5
494,6758,0,30,378723,10,0,55,0,-1,0,1,0,1,0,1,0,2,1,1,2,1,0,2,1,4,4,4,3,2,0,2,4,1,3,6,2,6,2,1,0,7,3,0,0,5,7,3,1,1,4,3,4,3,9,1,1,3,4,1,0,2,6,5
495,37813,1,73,30713,9,0,10,0,-1,1,1,0,1,0,2,0,2,1,1,3,3,1,2,1,3,3,1,3,2,1,0,0,4,0,5,4,1,0,1,7,2,4,2,3,7,1,2,1,6,9,5,0,5,7,1,1,1,2,4,5,6,4,2
496,47511,1,54,20795,9,0,40,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,0,1,3,1,1,3,2,1,5,0,4,0,5,0,1,0,1,3,5,4,2,3,0,5,2,5,2,9,1,0,5,4,0,0,0,1,0,1,0,1,8
497,31372,0,56,119254,6,0,40,0,-1,1,0,0,1,0,2,0,2,1,2,3,1,1,0,2,2,1,1,3,2,1,5,0,4,2,5,6,4,3,1,7,5,7,4,3,8,2,7,1,7,9,9,9,0,8,0,1,3,1,0,3,0,3,1
498,4850,1,18,168288,9,0,40,0,-1,0,0,0,1,0,1,1,0,2,1,1,0,2,1,1,1,2,2,2,2,0,1,2,3,3,2,0,5,1,1,4,1,0,3,3,6,8,8,4,6,7,7,3,4,0,0,0,0,0,2,6,1,8,4
499,33608,0,29,245402,13,0,40,0,-1,0,0,0,1,0,0,1,2,1,1,1,0,0,0,1,4,2,4,3,2,2,1,4,1,0,2,0,6,6,1,6,1,5,6,3,4,0,5,3,6,1,2,6,9,7,0,0,0,0,2,6,1,2,0
500,31180,1,28,401886,9,0,20,0,-1,0,1,0,1,0,1,0,0,2,1,2,1,2,2,1,4,4,2,2,2,0,2,2,0,3,6,2,6,2,2,0,7,3,0,3,5,7,0,1,6,4,3,5,3,1,1,1,3,4,1,0,2,6,5
501,47844,1,60,288684,3,0,40,0,-1,0,1,0,1,0,2,0,0,1,1,3,3,1,2,1,2,3,1,3,2,5,0,0,4,3,1,5,1,0,2,7,2,4,2,3,8,1,2,1,6,8,5,0,5,5,1,1,1,2,4,0,6,4,2
502,6809,1,44,71269,10,0,50,0,-1,1,0,0,1,0,2,1,2,1,1,0,1,1,0,1,3,1,1,4,2,3,5,3,1,0,4,6,0,2,4,3,5,2,0,3,0,5,8,6,6,6,1,3,7,4,0,0,3,1,0,1,0,1,8
503,19951,1,23,133061,9,0,80,0,-1,1,1,1,0,0,1,0,1,1,1,0,3,1,0,1,1,3,1,3,2,3,0,3,1,3,0,4,0,2,1,3,2,2,0,0,1,1,1,6,6,0,5,1,7,0,1,1,1,2,4,5,6,4,2
504,34000,0,23,140764,13,0,40,0,-1,0,0,0,1,0,0,1,2,1,1,0,0,0,0,1,0,2,4,3,2,2,1,4,1,0,2,0,6,6,1,4,1,5,6,3,4,0,5,3,2,1,2,6,9,4,0,0,0,0,2,6,1,2,0
505,42464,0,65,200408,9,0,40,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,0,0,3,3,2,4,3,2,1,1,4,4,5,5,0,4,3,1,2,1,7,4,3,7,0,7,1,8,9,2,9,0,0,0,0,0,0,2,6,1,2,0
506,38726,1,36,65382,9,0,50,0,-1,1,0,0,1,0,0,1,2,1,1,0,0,1,0,1,0,1,1,4,2,3,5,3,3,0,4,0,0,2,1,5,5,2,0,3,0,5,8,6,6,6,1,3,7,4,0,0,0,1,0,1,0,1,8
507,35829,0,60,113443,9,0,45,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,0,1,3,1,4,3,2,1,1,4,4,0,5,0,4,3,1,3,1,7,4,3,7,0,7,1,7,9,2,9,0,4,0,0,0,1,2,6,1,2,0
508,46120,1,24,59792,14,0,40,0,-1,1,0,1,0,0,0,0,1,0,1,0,1,3,3,1,0,1,0,0,2,2,5,1,5,0,0,6,3,5,1,5,5,1,1,3,4,5,6,0,6,1,1,2,2,7,0,1,3,1,0,1,0,1,8
509,5071,0,35,170797,13,0,40,0,-1,1,0,0,1,0,0,1,2,1,1,1,0,0,0,1,0,2,4,3,2,2,1,4,1,0,0,0,6,6,1,6,1,5,6,3,4,0,5,3,6,1,2,6,9,7,0,0,0,0,2,6,1,2,0
510,32378,0,21,110677,10,0,40,0,-1,1,0,0,1,0,0,1,2,1,1,0,0,0,0,1,1,2,1,3,2,0,4,4,4,0,2,1,4,3,1,5,1,7,7,3,6,8,3,7,6,7,7,8,1,4,0,0,0,0,5,6,1,8,4
511,13883,1,30,23037,10,0,84,0,-1,1,1,1,0,0,0,2,1,1,1,0,2,1,0,1,0,0,1,3,2,3,0,3,1,0,0,4,0,2,1,3,4,2,0,3,1,6,1,6,6,0,4,1,7,0,1,2,2,3,4,5,4,7,6
512,2954,0,26,240842,9,0,40,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,2,1,1,2,1,3,2,0,4,4,4,3,3,0,6,2,1,4,1,3,7,3,6,8,3,7,6,3,7,8,3,9,0,0,0,0,5,6,1,8,4
513,40942,0,18,116839,10,0,20,0,-1,1,0,0,1,0,0,1,2,1,1,0,0,0,2,1,1,1,3,1,2,0,5,5,2,0,2,6,2,4,1,4,5,6,5,3,2,5,4,2,6,5,1,7,6,0,0,0,0,1,0,1,0,1,8
514,29431,0,62,174711,9,0,32,0,-1,1,0,0,1,0,2,0,2,1,1,3,1,0,0,1,3,1,4,3,2,1,5,4,4,5,5,6,4,3,1,2,0,7,4,3,7,2,7,1,6,9,9,9,0,0,0,1,3,1,0,3,7,3,1
515,35568,1,56,36990,9,0,52,1,-1,1,1,0,1,0,2,0,2,1,1,3,1,1,0,1,3,4,1,3,2,1,2,3,4,0,5,2,0,0,1,3,0,2,2,3,7,2,2,6,7,9,9,0,7,8,1,1,3,4,1,3,7,3,1
516,8297,1,25,191921,10,0,40,0,-1,0,0,0,1,0,1,1,0,2,1,1,0,2,1,1,1,2,2,2,2,0,4,2,3,0,2,1,5,1,1,4,1,0,3,3,6,8,8,4,6,3,7,3,8,7,0,0,0,0,5,6,1,8,4
517,19888,1,22,216867,3,0,48,0,-1,0,1,0,1,0,1,0,0,2,1,1,3,2,2,1,2,3,2,2,2,5,0,2,0,3,1,5,6,2,2,1,2,3,0,3,6,1,0,1,6,8,5,4,3,0,1,1,1,2,4,0,6,4,2
518,9064,1,37,108913,9,0,40,0,-1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,2,1,4,2,3,4,3,3,0,4,1,5,1,1,5,3,0,3,3,0,4,8,8,6,6,0,3,4,4,0,0,0,0,5,2,3,5,9
519,29440,1,27,183802,9,0,40,0,-1,0,0,0,1,0,1,1,0,2,1,1,0,2,1,1,1,2,2,2,2,0,4,2,3,0,3,1,5,1,1,4,3,0,3,3,6,4,8,4,6,3,0,3,8,5,0,0,0,0,5,2,3,5,9
520,30000,1,17,250541,7,0,8,0,-1,0,1,0,1,0,1,0,0,2,1,2,1,2,1,1,2,4,2,2,2,0,2,2,0,0,3,2,5,1,4,1,7,0,3,3,2,7,0,8,6,5,3,5,4,5,1,1,3,4,1,0,2,6,5
521,36711,1,33,180656,3,0,40,0,-1,0,1,0,1,0,1,0,0,1,1,1,1,2,2,1,2,4,2,2,2,5,2,0,0,0,1,2,1,2,1,1,7,3,0,3,8,7,0,1,6,8,3,0,3,9,1,1,3,4,1,0,2,6,5
522,24978,0,24,176321,10,0,40,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,0,1,1,2,1,3,2,0,4,4,4,0,2,1,4,3,1,4,1,7,7,3,6,8,3,7,6,3,7,8,1,5,0,0,0,0,5,6,1,8,4
523,41611,1,51,165278,11,0,46,1,-1,1,0,0,1,0,2,0,2,1,1,3,1,1,0,1,3,1,1,3,2,1,5,0,4,3,5,6,4,0,2,3,5,4,2,3,7,5,2,5,6,9,1,0,5,7,0,1,3,1,0,1,0,1,8
524,16071,1,20,369678,9,0,43,0,-1,0,0,0,1,0,1,1,0,2,1,2,0,2,2,1,4,1,2,2,2,0,1,2,0,0,6,0,6,2,1,0,1,3,0,3,5,0,0,1,6,4,2,4,3,4,0,0,0,1,2,1,1,1,8
525,46269,1,17,181015,6,0,15,0,-1,0,0,0,1,0,1,0,0,2,1,1,1,2,1,1,2,1,2,2,2,0,5,2,0,0,3,6,5,1,1,1,5,0,3,3,2,5,0,8,6,5,1,5,4,5,0,1,3,1,0,1,0,1,8
526,34868,1,38,77792,9,0,56,0,-1,1,0,0,1,0,2,0,2,1,1,0,1,1,0,1,0,1,1,4,2,3,5,3,1,0,4,6,0,2,1,3,5,2,0,3,1,2,1,6,6,6,9,3,7,7,0,1,3,1,0,3,0,3,1
527,19361,1,44,191712,14,0,55,1,-1,1,0,1,0,0,0,0,1,0,1,3,1,3,3,1,3,1,0,0,2,4,5,1,5,0,0,6,3,5,1,6,5,1,1,3,3,5,6,0,6,2,1,2,2,7,0,1,3,1,0,1,0,1,8
528,4448,0,19,246226,9,0,40,0,-1,0,0,0,1,0,1,1,2,1,1,2,0,0,2,1,1,2,1,1,2,0,1,4,4,0,2,0,6,2,1,4,1,3,7,3,6,0,3,7,6,3,2,8,3,4,0,0,0,0,2,6,1,2,0
529,45145,1,55,210318,9,0,40,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,2,1,3,2,1,3,2,1,4,0,4,3,5,1,1,0,1,2,3,4,2,3,7,4,2,5,6,9,0,0,5,0,0,0,0,0,5,2,3,5,9
530,40921,0,41,229472,9,0,40,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,0,1,4,2,4,3,2,1,4,4,4,3,6,1,4,3,1,2,3,7,4,3,7,4,3,1,6,8,0,4,3,0,0,0,0,0,5,2,3,5,9
531,40789,1,45,137946,13,0,50,0,-1,1,0,1,0,0,0,1,1,0,1,3,0,3,3,1,3,1,0,0,2,4,5,1,5,0,0,6,3,5,1,6,5,1,1,3,4,5,6,0,2,2,1,2,2,4,0,0,0,1,0,1,0,1,8
532,40924,1,76,161182,10,0,20,0,-1,1,1,0,1,0,2,0,2,1,1,3,1,1,2,3,3,3,1,3,4,1,2,0,4,5,5,5,1,0,0,7,7,4,2,7,7,7,2,1,8,9,3,0,5,4,1,1,3,2,1,0,2,6,5
533,12783,1,54,133050,10,0,41,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,0,1,3,2,1,3,2,1,4,0,4,0,5,0,1,0,1,2,1,4,2,3,7,8,2,5,6,9,7,0,5,4,0,0,0,0,5,6,1,8,4
534,36130,0,43,175133,10,0,35,0,-1,1,0,0,1,0,2,1,2,1,1,3,0,0,0,1,0,2,4,3,2,1,1,4,4,0,5,0,4,3,1,2,1,7,4,3,7,0,7,1,6,6,2,9,0,4,0,0,0,0,2,6,1,2,0
535,18786,1,52,144361,11,0,40,1,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,0,1,3,1,1,3,2,1,5,0,4,3,5,0,4,0,1,2,5,4,2,3,7,5,2,5,6,9,1,0,5,0,0,0,0,1,0,1,0,1,8
536,4538,0,33,264936,9,0,40,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,2,1,4,2,4,3,2,0,4,4,1,3,6,1,6,2,1,4,1,3,0,3,5,8,3,1,6,3,7,4,3,0,0,0,0,0,5,6,1,8,4
537,26178,1,41,222596,13,15024,45,1,-1,0,1,1,0,0,0,2,2,1,1,1,3,0,0,1,3,3,4,3,2,2,0,4,1,0,0,4,4,2,1,6,4,7,0,3,3,1,3,1,2,1,5,4,3,4,1,2,1,2,4,5,4,4,2
538,4613,0,36,130926,13,3674,40,0,-1,1,1,1,1,0,0,0,2,1,1,0,1,0,0,1,0,4,4,3,2,2,2,4,1,0,0,2,6,6,1,6,0,5,6,3,4,2,5,3,6,1,9,6,9,9,1,1,3,4,1,3,7,3,1
539,44385,1,19,143404,9,0,30,0,-1,0,0,0,1,0,1,1,0,2,1,0,0,2,1,1,1,1,2,2,2,0,5,2,0,0,2,6,5,1,1,4,5,0,3,3,6,5,8,8,2,5,1,5,4,4,0,0,0,1,0,1,0,1,8
540,12200,1,46,265554,9,0,40,0,-1,0,0,0,1,0,2,1,2,1,1,3,0,0,2,1,4,2,1,3,2,1,4,0,0,3,6,1,1,2,2,2,3,3,0,3,7,4,3,1,6,8,0,4,3,5,0,0,0,0,5,2,3,5,9
541,35803,1,43,153132,10,0,40,1,-1,1,0,0,1,0,2,1,2,1,1,3,0,1,0,1,0,2,1,3,2,3,4,3,4,0,4,1,4,0,1,2,1,4,2,3,7,8,8,5,6,6,7,3,8,4,0,0,0,0,5,6,1,8,4
542,24551,0,17,145258,7,0,25,0,-1,0,0,0,1,0,1,1,2,1,1,0,0,0,2,1,2,1,3,1,2,0,5,5,2,0,3,6,2,4,1,1,5,6,5,3,2,5,4,2,6,5,1,7,6,4,0,0,0,1,0,1,0,1,8
543,33222,0,19,208630,9,0,30,0,-1,0,0,0,1,0,1,1,2,1,1,1,0,0,2,1,1,2,3,1,2,0,1,5,2,0,2,0,2,4,1,4,1,6,5,3,6,0,4,2,6,5,2,7,6,0,0,0,0,0,2,6,1,2,0
544,3994,1,37,295949,9,0,40,0,-1,0,0,0,1,0,1,1,2,1,1,2,0,0,2,1,4,2,2,2,2,0,1,4,0,3,6,0,6,2,1,2,1,3,0,3,5,0,0,1,6,4,7,4,3,0,0,0,0,0,2,6,1,2,0
545,43435,0,21,88373,9,0,16,0,-1,1,0,0,1,0,1,0,2,1,1,0,1,0,2,1,2,1,3,1,2,0,5,5,2,0,2,6,2,4,2,5,5,6,5,3,2,5,4,2,6,5,1,7,6,5,0,1,3,1,0,1,0,1,8
546,35356,0,62,117292,14,8614,45,1,-1,1,1,1,1,0,2,2,2,1,1,3,2,0,0,1,3,3,4,3,2,4,0,4,1,0,0,4,6,6,1,6,4,5,6,3,3,6,5,3,6,2,4,6,9,0,1,2,2,2,4,5,4,7,6
547,2213,1,60,131852,3,0,30,1,-1,1,1,0,1,0,2,0,0,1,2,3,3,1,2,2,2,3,1,3,3,5,0,0,4,2,1,5,1,0,5,7,2,4,2,4,8,1,2,1,5,8,5,0,5,6,1,1,1,2,4,0,6,4,2
548,1114,0,34,290763,9,0,40,0,-1,0,0,0,1,0,1,1,2,1,1,2,0,0,2,1,4,2,4,3,2,0,4,4,1,0,6,1,6,2,1,0,1,3,0,3,5,8,3,1,6,4,7,4,3,4,0,0,0,0,5,6,1,8,4
549,15621,1,25,267284,9,0,40,0,-1,0,0,0,1,0,1,1,0,2,1,2,0,2,1,1,4,2,2,2,2,0,4,2,0,3,2,1,6,2,2,4,1,3,0,3,6,8,0,4,6,3,7,4,3,9,0,0,0,0,5,6,1,8,4
